"scientific_name","timePeriod","n_grids"
"Calidris subminuta","2014",3
"Calidris subminuta","2015",1
"Calidris subminuta","2016",5
"Calidris subminuta","2017",5
"Calidris subminuta","2018",1
"Calidris subminuta","2019",7
"Calidris subminuta","2020",8
"Calidris subminuta","2021",10
"Calidris subminuta","2022",6
"Calidris subminuta","pre2000",1
"Calidris subruficollis","2011-2012",1
"Calidris temminckii","2000-2006",36
"Calidris temminckii","2007-2010",62
"Calidris temminckii","2011-2012",63
"Calidris temminckii","2013",62
"Calidris temminckii","2014",91
"Calidris temminckii","2015",124
"Calidris temminckii","2016",168
"Calidris temminckii","2017",222
"Calidris temminckii","2018",255
"Calidris temminckii","2019",306
"Calidris temminckii","2020",336
"Calidris temminckii","2021",349
"Calidris temminckii","2022",253
"Calidris temminckii","pre2000",89
"Calidris tenuirostris","2007-2010",5
"Calidris tenuirostris","2011-2012",3
"Calidris tenuirostris","2013",5
"Calidris tenuirostris","2014",4
"Calidris tenuirostris","2015",4
"Calidris tenuirostris","2016",7
"Calidris tenuirostris","2017",8
"Calidris tenuirostris","2018",3
"Calidris tenuirostris","2019",9
"Calidris tenuirostris","2020",11
"Calidris tenuirostris","2021",16
"Calidris tenuirostris","2022",10
"Calidris tenuirostris","pre2000",4
"Callacanthis burtoni","2000-2006",1
"Callacanthis burtoni","2007-2010",1
"Callacanthis burtoni","2011-2012",3
"Callacanthis burtoni","2013",3
"Callacanthis burtoni","2014",1
"Callacanthis burtoni","2015",6
"Callacanthis burtoni","2016",11
"Callacanthis burtoni","2017",8
"Callacanthis burtoni","2018",5
"Callacanthis burtoni","2019",12
"Callacanthis burtoni","2020",4
"Callacanthis burtoni","2021",10
"Callacanthis burtoni","2022",7
"Callacanthis burtoni","pre2000",7
"Calliope calliope","2000-2006",8
"Calliope calliope","2007-2010",4
"Calliope calliope","2011-2012",7
"Calliope calliope","2013",8
"Calliope calliope","2014",11
"Calliope calliope","2015",9
"Calliope calliope","2016",17
"Calliope calliope","2017",18
"Calliope calliope","2018",33
"Calliope calliope","2019",33
"Calliope calliope","2020",38
"Calliope calliope","2021",69
"Calliope calliope","2022",36
"Calliope calliope","pre2000",10
"Calliope pectardens","2011-2012",2
"Calliope pectardens","2014",1
"Calliope pectardens","2019",1
"Calliope pectoralis","2000-2006",5
"Calliope pectoralis","2007-2010",7
"Calliope pectoralis","2011-2012",9
"Calliope pectoralis","2013",5
"Calliope pectoralis","2014",6
"Calliope pectoralis","2015",13
"Calliope pectoralis","2016",15
"Calliope pectoralis","2017",25
"Calliope pectoralis","2018",30
"Calliope pectoralis","2019",31
"Calliope pectoralis","2020",22
"Calliope pectoralis","2021",37
"Calliope pectoralis","2022",39
"Calliope pectoralis","pre2000",11
"Calliope tschebaiewi","2000-2006",2
"Calliope tschebaiewi","2007-2010",2
"Calliope tschebaiewi","2011-2012",3
"Calliope tschebaiewi","2013",4
"Calliope tschebaiewi","2014",2
"Calliope tschebaiewi","2015",4
"Calliope tschebaiewi","2016",3
"Calliope tschebaiewi","2017",8
"Calliope tschebaiewi","2018",13
"Calliope tschebaiewi","2019",13
"Calliope tschebaiewi","2020",6
"Calliope tschebaiewi","2021",16
"Calliope tschebaiewi","2022",8
"Calliope tschebaiewi","pre2000",2
"Caloenas nicobarica","2007-2010",1
"Caloenas nicobarica","2011-2012",2
"Caloenas nicobarica","2013",1
"Caloenas nicobarica","2014",1
"Caloenas nicobarica","2015",3
"Caloenas nicobarica","2016",2
"Caloenas nicobarica","2018",2
"Caloenas nicobarica","2019",3
"Caloenas nicobarica","2020",2
"Caloenas nicobarica","2021",5
"Caloenas nicobarica","2022",7
"Caloenas nicobarica","pre2000",2
"Calonectris leucomelas","2011-2012",1
"Calonectris leucomelas","2016",1
"Caprimulgus affinis","2000-2006",11
"Caprimulgus affinis","2007-2010",22
"Caprimulgus affinis","2011-2012",11
"Caprimulgus affinis","2013",17
"Caprimulgus affinis","2014",17
"Caprimulgus affinis","2015",30
"Caprimulgus affinis","2016",44
"Caprimulgus affinis","2017",72
"Caprimulgus affinis","2018",101
"Caprimulgus affinis","2019",93
"Caprimulgus affinis","2020",126
"Caprimulgus affinis","2021",159
"Caprimulgus affinis","2022",186
"Caprimulgus affinis","pre2000",25
"Caprimulgus andamanicus","2007-2010",1
"Caprimulgus andamanicus","2011-2012",1
"Caprimulgus andamanicus","2013",4
"Caprimulgus andamanicus","2014",1
"Caprimulgus andamanicus","2016",1
"Caprimulgus andamanicus","2017",7
"Caprimulgus andamanicus","2018",5
"Caprimulgus andamanicus","2019",4
"Caprimulgus andamanicus","2020",4
"Caprimulgus andamanicus","2021",5
"Caprimulgus andamanicus","2022",3
"Caprimulgus asiaticus","2000-2006",35
"Caprimulgus asiaticus","2007-2010",41
"Caprimulgus asiaticus","2011-2012",33
"Caprimulgus asiaticus","2013",29
"Caprimulgus asiaticus","2014",65
"Caprimulgus asiaticus","2015",80
"Caprimulgus asiaticus","2016",118
"Caprimulgus asiaticus","2017",182
"Caprimulgus asiaticus","2018",181
"Caprimulgus asiaticus","2019",250
"Caprimulgus asiaticus","2020",264
"Caprimulgus asiaticus","2021",340
"Caprimulgus asiaticus","2022",294
"Caprimulgus asiaticus","pre2000",91
"Caprimulgus atripennis","2000-2006",17
"Caprimulgus atripennis","2007-2010",10
"Caprimulgus atripennis","2011-2012",8
"Caprimulgus atripennis","2013",5
"Caprimulgus atripennis","2014",18
"Caprimulgus atripennis","2015",19
"Caprimulgus atripennis","2016",36
"Caprimulgus atripennis","2017",59
"Caprimulgus atripennis","2018",71
"Caprimulgus atripennis","2019",86
"Caprimulgus atripennis","2020",97
"Caprimulgus atripennis","2021",122
"Caprimulgus atripennis","2022",95
"Caprimulgus atripennis","pre2000",10
"Caprimulgus europaeus","2007-2010",1
"Caprimulgus europaeus","2015",1
"Caprimulgus europaeus","2016",1
"Caprimulgus europaeus","2017",1
"Caprimulgus europaeus","2018",3
"Caprimulgus europaeus","2019",3
"Caprimulgus europaeus","2021",5
"Caprimulgus indicus","2000-2006",27
"Caprimulgus indicus","2007-2010",25
"Caprimulgus indicus","2011-2012",19
"Caprimulgus indicus","2013",16
"Caprimulgus indicus","2014",18
"Caprimulgus indicus","2015",35
"Caprimulgus indicus","2016",47
"Caprimulgus indicus","2017",76
"Caprimulgus indicus","2018",86
"Caprimulgus indicus","2019",93
"Caprimulgus indicus","2020",107
"Caprimulgus indicus","2021",151
"Caprimulgus indicus","2022",159
"Caprimulgus indicus","pre2000",34
"Caprimulgus jotaka","2000-2006",3
"Caprimulgus jotaka","2007-2010",6
"Caprimulgus jotaka","2011-2012",2
"Caprimulgus jotaka","2013",7
"Caprimulgus jotaka","2014",4
"Caprimulgus jotaka","2015",12
"Caprimulgus jotaka","2016",12
"Caprimulgus jotaka","2017",14
"Caprimulgus jotaka","2018",19
"Caprimulgus jotaka","2019",30
"Caprimulgus jotaka","2020",9
"Caprimulgus jotaka","2021",32
"Caprimulgus jotaka","2022",32
"Caprimulgus jotaka","pre2000",6
"Caprimulgus macrurus","2000-2006",7
"Caprimulgus macrurus","2007-2010",11
"Caprimulgus macrurus","2011-2012",11
"Caprimulgus macrurus","2013",15
"Caprimulgus macrurus","2014",13
"Caprimulgus macrurus","2015",19
"Caprimulgus macrurus","2016",33
"Caprimulgus macrurus","2017",29
"Caprimulgus macrurus","2018",45
"Caprimulgus macrurus","2019",59
"Caprimulgus macrurus","2020",55
"Caprimulgus macrurus","2021",68
"Caprimulgus macrurus","2022",87
"Caprimulgus macrurus","pre2000",12
"Caprimulgus mahrattensis","2007-2010",9
"Caprimulgus mahrattensis","2011-2012",4
"Caprimulgus mahrattensis","2013",5
"Caprimulgus mahrattensis","2014",3
"Caprimulgus mahrattensis","2015",3
"Caprimulgus mahrattensis","2016",10
"Caprimulgus mahrattensis","2017",12
"Caprimulgus mahrattensis","2018",13
"Caprimulgus mahrattensis","2019",9
"Caprimulgus mahrattensis","2020",14
"Caprimulgus mahrattensis","2021",9
"Caprimulgus mahrattensis","2022",4
"Caprimulgus mahrattensis","pre2000",2
"Carduelis carduelis","2000-2006",10
"Carduelis carduelis","2007-2010",12
"Carduelis carduelis","2011-2012",14
"Carduelis carduelis","2013",7
"Carduelis carduelis","2014",16
"Carduelis carduelis","2015",28
"Carduelis carduelis","2016",31
"Carduelis carduelis","2017",35
"Carduelis carduelis","2018",31
"Carduelis carduelis","2019",59
"Carduelis carduelis","2020",48
"Carduelis carduelis","2021",60
"Carduelis carduelis","2022",46
"Carduelis carduelis","pre2000",19
"Carpodacus edwardsii","2000-2006",3
"Carpodacus edwardsii","2007-2010",1
"Carpodacus edwardsii","2011-2012",4
"Carpodacus edwardsii","2013",1
"Carpodacus edwardsii","2014",2
"Carpodacus edwardsii","2015",6
"Carpodacus edwardsii","2016",2
"Carpodacus edwardsii","2017",8
"Carpodacus edwardsii","2018",8
"Carpodacus edwardsii","2019",11
"Carpodacus edwardsii","2020",5
"Carpodacus edwardsii","2021",14
"Carpodacus edwardsii","2022",14
"Carpodacus edwardsii","pre2000",1
"Carpodacus erythrinus","2000-2006",55
"Carpodacus erythrinus","2007-2010",101
"Carpodacus erythrinus","2011-2012",84
"Carpodacus erythrinus","2013",50
"Carpodacus erythrinus","2014",94
"Carpodacus erythrinus","2015",140
"Carpodacus erythrinus","2016",175
"Carpodacus erythrinus","2017",225
"Carpodacus erythrinus","2018",282
"Carpodacus erythrinus","2019",301
"Carpodacus erythrinus","2020",285
"Carpodacus erythrinus","2021",351
"Carpodacus erythrinus","2022",279
"Carpodacus erythrinus","pre2000",70
"Carpodacus grandis","2000-2006",2
"Carpodacus grandis","2007-2010",2
"Carpodacus grandis","2011-2012",2
"Carpodacus grandis","2014",1
"Carpodacus grandis","2015",2
"Carpodacus grandis","2017",2
"Carpodacus grandis","2018",1
"Carpodacus grandis","2019",6
"Carpodacus grandis","2020",1
"Carpodacus grandis","2021",6
"Carpodacus grandis","2022",5
"Carpodacus grandis","pre2000",3
"Carpodacus pulcherrimus","2000-2006",1
"Carpodacus pulcherrimus","2007-2010",1
"Carpodacus pulcherrimus","2011-2012",1
"Carpodacus pulcherrimus","2013",1
"Carpodacus pulcherrimus","2014",4
"Carpodacus pulcherrimus","2015",3
"Carpodacus pulcherrimus","2016",5
"Carpodacus pulcherrimus","2017",7
"Carpodacus pulcherrimus","2018",4
"Carpodacus pulcherrimus","2019",14
"Carpodacus pulcherrimus","2020",3
"Carpodacus pulcherrimus","2021",9
"Carpodacus pulcherrimus","2022",7
"Carpodacus pulcherrimus","pre2000",2
"Carpodacus puniceus","2000-2006",4
"Carpodacus puniceus","2007-2010",2
"Carpodacus puniceus","2014",2
"Carpodacus puniceus","2015",3
"Carpodacus puniceus","2016",1
"Carpodacus puniceus","2017",7
"Carpodacus puniceus","2018",5
"Carpodacus puniceus","2019",3
"Carpodacus puniceus","2021",2
"Carpodacus puniceus","2022",2
"Carpodacus puniceus","pre2000",2
"Carpodacus rodochroa","2000-2006",7
"Carpodacus rodochroa","2007-2010",16
"Carpodacus rodochroa","2011-2012",12
"Carpodacus rodochroa","2013",9
"Carpodacus rodochroa","2014",20
"Carpodacus rodochroa","2015",28
"Carpodacus rodochroa","2016",35
"Carpodacus rodochroa","2017",47
"Carpodacus rodochroa","2018",51
"Carpodacus rodochroa","2019",59
"Carpodacus rodochroa","2020",48
"Carpodacus rodochroa","2021",64
"Carpodacus rodochroa","2022",60
"Carpodacus rodochroa","pre2000",18
"Carpodacus rodopeplus","2000-2006",1
"Carpodacus rodopeplus","2007-2010",3
"Carpodacus rodopeplus","2013",1
"Carpodacus rodopeplus","2014",5
"Carpodacus rodopeplus","2015",4
"Carpodacus rodopeplus","2016",6
"Carpodacus rodopeplus","2017",5
"Carpodacus rodopeplus","2018",7
"Carpodacus rodopeplus","2019",9
"Carpodacus rodopeplus","2020",7
"Carpodacus rodopeplus","2021",12
"Carpodacus rodopeplus","2022",8
"Carpodacus rodopeplus","pre2000",1
"Carpodacus rubicilla","2000-2006",10
"Carpodacus rubicilla","2007-2010",8
"Carpodacus rubicilla","2011-2012",15
"Carpodacus rubicilla","2013",5
"Carpodacus rubicilla","2014",8
"Carpodacus rubicilla","2015",7
"Carpodacus rubicilla","2016",9
"Carpodacus rubicilla","2017",11
"Carpodacus rubicilla","2018",18
"Carpodacus rubicilla","2019",29
"Carpodacus rubicilla","2020",13
"Carpodacus rubicilla","2021",31
"Carpodacus rubicilla","2022",30
"Carpodacus rubicilla","pre2000",15
"Carpodacus rubicilloides","2000-2006",5
"Carpodacus rubicilloides","2007-2010",4
"Carpodacus rubicilloides","2011-2012",1
"Carpodacus rubicilloides","2016",2
"Carpodacus rubicilloides","2017",5
"Carpodacus rubicilloides","2018",5
"Carpodacus rubicilloides","2019",4
"Carpodacus rubicilloides","2020",5
"Carpodacus rubicilloides","2021",8
"Carpodacus rubicilloides","2022",6
"Carpodacus rubicilloides","pre2000",7
"Carpodacus sipahi","2000-2006",2
"Carpodacus sipahi","2007-2010",6
"Carpodacus sipahi","2011-2012",6
"Carpodacus sipahi","2013",6
"Carpodacus sipahi","2014",10
"Carpodacus sipahi","2015",12
"Carpodacus sipahi","2016",12
"Carpodacus sipahi","2017",15
"Carpodacus sipahi","2018",18
"Carpodacus sipahi","2019",23
"Carpodacus sipahi","2020",6
"Carpodacus sipahi","2021",21
"Carpodacus sipahi","2022",22
"Carpodacus sipahi","pre2000",6
"Carpodacus stoliczkae","2018",2
"Carpodacus stoliczkae","2019",1
"Carpodacus subhimachalus","2000-2006",3
"Carpodacus subhimachalus","2007-2010",4
"Carpodacus subhimachalus","2011-2012",3
"Carpodacus subhimachalus","2013",2
"Carpodacus subhimachalus","2014",4
"Carpodacus subhimachalus","2015",3
"Carpodacus subhimachalus","2017",5
"Carpodacus subhimachalus","2018",8
"Carpodacus subhimachalus","2019",12
"Carpodacus subhimachalus","2020",4
"Carpodacus subhimachalus","2021",9
"Carpodacus subhimachalus","2022",8
"Carpodacus subhimachalus","pre2000",1
"Carpodacus thura","2000-2006",2
"Carpodacus thura","2007-2010",4
"Carpodacus thura","2011-2012",3
"Carpodacus thura","2013",4
"Carpodacus thura","2014",7
"Carpodacus thura","2015",10
"Carpodacus thura","2016",2
"Carpodacus thura","2017",11
"Carpodacus thura","2018",5
"Carpodacus thura","2019",13
"Carpodacus thura","2020",12
"Carpodacus thura","2021",15
"Carpodacus thura","2022",17
"Carpodacus thura","pre2000",5
"Carpodacus trifasciatus","2021",1
"Carpodacus vinaceus","2021",2
"Carpodacus vinaceus","2022",2
"Carpospiza brachydactyla","2011-2012",2
"Carpospiza brachydactyla","2015",1
"Carpospiza brachydactyla","2019",1
"Carpospiza brachydactyla","2021",1
"Catreus wallichii","2000-2006",3
"Catreus wallichii","2007-2010",1
"Catreus wallichii","2011-2012",3
"Catreus wallichii","2013",3
"Catreus wallichii","2014",2
"Catreus wallichii","2015",2
"Catreus wallichii","2016",4
"Catreus wallichii","2017",8
"Catreus wallichii","2018",8
"Catreus wallichii","2019",12
"Catreus wallichii","2020",13
"Catreus wallichii","2021",17
"Catreus wallichii","2022",13
"Catreus wallichii","pre2000",4
"Cecropis daurica","2000-2006",138
"Cecropis daurica","2007-2010",178
"Cecropis daurica","2011-2012",129
"Cecropis daurica","2013",125
"Cecropis daurica","2014",290
"Cecropis daurica","2015",423
"Cecropis daurica","2016",556
"Cecropis daurica","2017",752
"Cecropis daurica","2018",838
"Cecropis daurica","2019",986
"Cecropis daurica","2020",886
"Cecropis daurica","2021",1068
"Cecropis daurica","2022",945
"Cecropis daurica","pre2000",258
"Cecropis striolata","2000-2006",2
"Cecropis striolata","2007-2010",1
"Cecropis striolata","2011-2012",1
"Cecropis striolata","2013",5
"Cecropis striolata","2014",16
"Cecropis striolata","2015",9
"Cecropis striolata","2016",11
"Cecropis striolata","2017",14
"Cecropis striolata","2018",21
"Cecropis striolata","2019",25
"Cecropis striolata","2020",9
"Cecropis striolata","2021",17
"Cecropis striolata","2022",37
"Cecropis striolata","pre2000",3
"Centropus andamanensis","2000-2006",1
"Centropus andamanensis","2007-2010",7
"Centropus andamanensis","2011-2012",5
"Centropus andamanensis","2013",10
"Centropus andamanensis","2014",9
"Centropus andamanensis","2015",7
"Centropus andamanensis","2016",7
"Centropus andamanensis","2017",13
"Centropus andamanensis","2018",14
"Centropus andamanensis","2019",13
"Centropus andamanensis","2020",14
"Centropus andamanensis","2021",22
"Centropus andamanensis","2022",16
"Centropus andamanensis","pre2000",3
"Centropus bengalensis","2000-2006",9
"Centropus bengalensis","2007-2010",8
"Centropus bengalensis","2011-2012",16
"Centropus bengalensis","2013",11
"Centropus bengalensis","2014",20
"Centropus bengalensis","2015",28
"Centropus bengalensis","2016",41
"Centropus bengalensis","2017",51
"Centropus bengalensis","2018",57
"Centropus bengalensis","2019",52
"Centropus bengalensis","2020",52
"Centropus bengalensis","2021",82
"Centropus bengalensis","2022",79
"Centropus bengalensis","pre2000",8
"Centropus sinensis","2000-2006",237
"Centropus sinensis","2007-2010",272
"Centropus sinensis","2011-2012",269
"Centropus sinensis","2013",251
"Centropus sinensis","2014",561
"Centropus sinensis","2015",741
"Centropus sinensis","2016",896
"Centropus sinensis","2017",1166
"Centropus sinensis","2018",1309
"Centropus sinensis","2019",1519
"Centropus sinensis","2020",1596
"Centropus sinensis","2021",1860
"Centropus sinensis","2022",1732
"Centropus sinensis","pre2000",299
"Cephalopyrus flammiceps","2000-2006",4
"Cephalopyrus flammiceps","2007-2010",2
"Cephalopyrus flammiceps","2011-2012",8
"Cephalopyrus flammiceps","2013",1
"Cephalopyrus flammiceps","2014",3
"Cephalopyrus flammiceps","2015",4
"Cephalopyrus flammiceps","2016",12
"Cephalopyrus flammiceps","2017",18
"Cephalopyrus flammiceps","2018",16
"Cephalopyrus flammiceps","2019",16
"Cephalopyrus flammiceps","2020",15
"Cephalopyrus flammiceps","2021",18
"Cephalopyrus flammiceps","2022",10
"Cephalopyrus flammiceps","pre2000",9
"Cercotrichas galactotes","2000-2006",5
"Cercotrichas galactotes","2007-2010",2
"Cercotrichas galactotes","2014",1
"Cercotrichas galactotes","2015",4
"Cercotrichas galactotes","2016",4
"Cercotrichas galactotes","2017",7
"Cercotrichas galactotes","2018",14
"Cercotrichas galactotes","2019",5
"Cercotrichas galactotes","2020",5
"Cercotrichas galactotes","2021",22
"Cercotrichas galactotes","pre2000",10
"Certhia discolor","2000-2006",3
"Certhia discolor","2007-2010",5
"Certhia discolor","2011-2012",7
"Certhia discolor","2013",6
"Certhia discolor","2014",7
"Certhia discolor","2015",6
"Certhia discolor","2016",9
"Certhia discolor","2017",10
"Certhia discolor","2018",9
"Certhia discolor","2019",17
"Certhia discolor","2020",5
"Certhia discolor","2021",16
"Certhia discolor","2022",19
"Certhia discolor","pre2000",4
"Certhia himalayana","2000-2006",17
"Certhia himalayana","2007-2010",25
"Certhia himalayana","2011-2012",27
"Certhia himalayana","2013",23
"Certhia himalayana","2014",37
"Certhia himalayana","2015",61
"Certhia himalayana","2016",66
"Certhia himalayana","2017",78
"Certhia himalayana","2018",84
"Certhia himalayana","2019",94
"Certhia himalayana","2020",78
"Certhia himalayana","2021",103
"Certhia himalayana","2022",97
"Certhia himalayana","pre2000",28
"Certhia hodgsoni","2000-2006",3
"Certhia hodgsoni","2007-2010",7
"Certhia hodgsoni","2011-2012",6
"Certhia hodgsoni","2013",5
"Certhia hodgsoni","2014",5
"Certhia hodgsoni","2015",7
"Certhia hodgsoni","2016",10
"Certhia hodgsoni","2017",18
"Certhia hodgsoni","2018",21
"Certhia hodgsoni","2019",29
"Certhia hodgsoni","2020",12
"Certhia hodgsoni","2021",26
"Certhia hodgsoni","2022",13
"Certhia hodgsoni","pre2000",8
"Certhia manipurensis","2019",1
"Certhia manipurensis","2022",2
"Certhia manipurensis","pre2000",1
"Certhia nipalensis","2000-2006",4
"Certhia nipalensis","2007-2010",13
"Certhia nipalensis","2011-2012",6
"Certhia nipalensis","2013",3
"Certhia nipalensis","2014",5
"Certhia nipalensis","2015",8
"Certhia nipalensis","2016",8
"Certhia nipalensis","2017",14
"Certhia nipalensis","2018",14
"Certhia nipalensis","2019",16
"Certhia nipalensis","2020",8
"Certhia nipalensis","2021",22
"Certhia nipalensis","2022",11
"Certhia nipalensis","pre2000",4
"Ceryle rudis","2000-2006",158
"Ceryle rudis","2007-2010",166
"Ceryle rudis","2011-2012",188
"Ceryle rudis","2013",166
"Ceryle rudis","2014",378
"Ceryle rudis","2015",463
"Ceryle rudis","2016",564
"Ceryle rudis","2017",639
"Ceryle rudis","2018",717
"Ceryle rudis","2019",833
"Ceryle rudis","2020",879
"Ceryle rudis","2021",1030
"Ceryle rudis","2022",873
"Ceryle rudis","pre2000",282
"Cettia brunnifrons","2000-2006",10
"Cettia brunnifrons","2007-2010",8
"Cettia brunnifrons","2011-2012",8
"Cettia brunnifrons","2013",7
"Cettia brunnifrons","2014",15
"Cettia brunnifrons","2015",24
"Cettia brunnifrons","2016",22
"Cettia brunnifrons","2017",23
"Cettia brunnifrons","2018",30
"Cettia brunnifrons","2019",29
"Cettia brunnifrons","2020",26
"Cettia brunnifrons","2021",45
"Cettia brunnifrons","2022",35
"Cettia brunnifrons","pre2000",17
"Cettia castaneocoronata","2000-2006",19
"Cettia castaneocoronata","2007-2010",12
"Cettia castaneocoronata","2011-2012",16
"Cettia castaneocoronata","2013",13
"Cettia castaneocoronata","2014",17
"Cettia castaneocoronata","2015",35
"Cettia castaneocoronata","2016",35
"Cettia castaneocoronata","2017",28
"Cettia castaneocoronata","2018",50
"Cettia castaneocoronata","2019",55
"Cettia castaneocoronata","2020",28
"Cettia castaneocoronata","2021",68
"Cettia castaneocoronata","2022",50
"Cettia castaneocoronata","pre2000",16
"Cettia cetti","2000-2006",1
"Cettia cetti","2017",1
"Cettia cetti","2018",3
"Cettia cetti","2019",5
"Cettia cetti","2020",1
"Cettia cetti","2021",1
"Cettia major","2000-2006",1
"Cettia major","2007-2010",1
"Cettia major","2011-2012",2
"Cettia major","2014",1
"Cettia major","2015",4
"Cettia major","2016",3
"Cettia major","2017",4
"Cettia major","2018",8
"Cettia major","2019",8
"Cettia major","2020",13
"Cettia major","2021",13
"Cettia major","2022",7
"Cettia major","pre2000",3
"Ceyx erithaca","2000-2006",1
"Ceyx erithaca","2007-2010",7
"Ceyx erithaca","2011-2012",10
"Ceyx erithaca","2013",5
"Ceyx erithaca","2014",12
"Ceyx erithaca","2015",12
"Ceyx erithaca","2016",18
"Ceyx erithaca","2017",28
"Ceyx erithaca","2018",39
"Ceyx erithaca","2019",37
"Ceyx erithaca","2020",40
"Ceyx erithaca","2021",41
"Ceyx erithaca","2022",38
"Ceyx erithaca","pre2000",3
"Chalcoparia singalensis","2000-2006",1
"Chalcoparia singalensis","2007-2010",4
"Chalcoparia singalensis","2011-2012",6
"Chalcoparia singalensis","2013",7
"Chalcoparia singalensis","2014",12
"Chalcoparia singalensis","2015",20
"Chalcoparia singalensis","2016",17
"Chalcoparia singalensis","2017",25
"Chalcoparia singalensis","2018",27
"Chalcoparia singalensis","2019",21
"Chalcoparia singalensis","2020",20
"Chalcoparia singalensis","2021",40
"Chalcoparia singalensis","2022",44
"Chalcoparia singalensis","pre2000",11
"Chalcophaps indica","2000-2006",56
"Chalcophaps indica","2007-2010",80
"Chalcophaps indica","2011-2012",74
"Chalcophaps indica","2013",68
"Chalcophaps indica","2014",107
"Chalcophaps indica","2015",144
"Chalcophaps indica","2016",179
"Chalcophaps indica","2017",233
"Chalcophaps indica","2018",220
"Chalcophaps indica","2019",244
"Chalcophaps indica","2020",248
"Chalcophaps indica","2021",312
"Chalcophaps indica","2022",306
"Chalcophaps indica","pre2000",72
"Charadrius alexandrinus","2000-2006",36
"Charadrius alexandrinus","2007-2010",55
"Charadrius alexandrinus","2011-2012",54
"Charadrius alexandrinus","2013",44
"Charadrius alexandrinus","2014",88
"Charadrius alexandrinus","2015",103
"Charadrius alexandrinus","2016",154
"Charadrius alexandrinus","2017",194
"Charadrius alexandrinus","2018",223
"Charadrius alexandrinus","2019",256
"Charadrius alexandrinus","2020",260
"Charadrius alexandrinus","2021",269
"Charadrius alexandrinus","2022",200
"Charadrius alexandrinus","pre2000",92
"Charadrius asiaticus","2007-2010",1
"Charadrius asiaticus","2013",3
"Charadrius asiaticus","2014",1
"Charadrius asiaticus","2016",5
"Charadrius asiaticus","2017",2
"Charadrius asiaticus","2018",3
"Charadrius asiaticus","2019",1
"Charadrius asiaticus","2020",1
"Charadrius asiaticus","2021",1
"Charadrius asiaticus","pre2000",1
"Charadrius dubius","2000-2006",81
"Charadrius dubius","2007-2010",134
"Charadrius dubius","2011-2012",114
"Charadrius dubius","2013",121
"Charadrius dubius","2014",237
"Charadrius dubius","2015",320
"Charadrius dubius","2016",386
"Charadrius dubius","2017",475
"Charadrius dubius","2018",567
"Charadrius dubius","2019",649
"Charadrius dubius","2020",673
"Charadrius dubius","2021",760
"Charadrius dubius","2022",619
"Charadrius dubius","pre2000",194
"Charadrius hiaticula","2000-2006",2
"Charadrius hiaticula","2007-2010",2
"Charadrius hiaticula","2014",2
"Charadrius hiaticula","2015",4
"Charadrius hiaticula","2016",2
"Charadrius hiaticula","2017",4
"Charadrius hiaticula","2018",4
"Charadrius hiaticula","2019",11
"Charadrius hiaticula","2020",12
"Charadrius hiaticula","2021",6
"Charadrius hiaticula","2022",4
"Charadrius hiaticula","pre2000",3
"Charadrius leschenaultii","2000-2006",8
"Charadrius leschenaultii","2007-2010",22
"Charadrius leschenaultii","2011-2012",25
"Charadrius leschenaultii","2013",17
"Charadrius leschenaultii","2014",25
"Charadrius leschenaultii","2015",32
"Charadrius leschenaultii","2016",28
"Charadrius leschenaultii","2017",49
"Charadrius leschenaultii","2018",53
"Charadrius leschenaultii","2019",60
"Charadrius leschenaultii","2020",56
"Charadrius leschenaultii","2021",69
"Charadrius leschenaultii","2022",38
"Charadrius leschenaultii","pre2000",17
"Charadrius mongolus","2000-2006",24
"Charadrius mongolus","2007-2010",41
"Charadrius mongolus","2011-2012",44
"Charadrius mongolus","2013",34
"Charadrius mongolus","2014",53
"Charadrius mongolus","2015",64
"Charadrius mongolus","2016",74
"Charadrius mongolus","2017",101
"Charadrius mongolus","2018",132
"Charadrius mongolus","2019",133
"Charadrius mongolus","2020",127
"Charadrius mongolus","2021",164
"Charadrius mongolus","2022",116
"Charadrius mongolus","pre2000",50
"Charadrius placidus","2000-2006",1
"Charadrius placidus","2007-2010",2
"Charadrius placidus","2011-2012",3
"Charadrius placidus","2013",2
"Charadrius placidus","2014",3
"Charadrius placidus","2015",4
"Charadrius placidus","2016",4
"Charadrius placidus","2017",2
"Charadrius placidus","2018",10
"Charadrius placidus","2019",7
"Charadrius placidus","2020",7
"Charadrius placidus","2021",10
"Charadrius placidus","2022",5
"Charadrius placidus","pre2000",1
"Charadrius veredus","2020",1
"Chelidorhynx hypoxanthus","2000-2006",23
"Chelidorhynx hypoxanthus","2007-2010",22
"Chelidorhynx hypoxanthus","2011-2012",32
"Chelidorhynx hypoxanthus","2013",13
"Chelidorhynx hypoxanthus","2014",40
"Chelidorhynx hypoxanthus","2015",51
"Chelidorhynx hypoxanthus","2016",62
"Chelidorhynx hypoxanthus","2017",73
"Chelidorhynx hypoxanthus","2018",89
"Chelidorhynx hypoxanthus","2019",102
"Chelidorhynx hypoxanthus","2020",89
"Chelidorhynx hypoxanthus","2021",119
"Chelidorhynx hypoxanthus","2022",83
"Chelidorhynx hypoxanthus","pre2000",37
"Chlamydotis macqueenii","2000-2006",3
"Chlamydotis macqueenii","2007-2010",7
"Chlamydotis macqueenii","2011-2012",4
"Chlamydotis macqueenii","2013",4
"Chlamydotis macqueenii","2014",6
