"scientific_name","timePeriod","n_grids"
"Harpactes wardi","2022",7
"Heliopais personatus","pre2000",2
"Helopsaltes certhiola","2000-2006",1
"Helopsaltes certhiola","2007-2010",4
"Helopsaltes certhiola","2011-2012",3
"Helopsaltes certhiola","2013",2
"Helopsaltes certhiola","2014",3
"Helopsaltes certhiola","2015",2
"Helopsaltes certhiola","2016",2
"Helopsaltes certhiola","2017",9
"Helopsaltes certhiola","2018",6
"Helopsaltes certhiola","2019",11
"Helopsaltes certhiola","2020",18
"Helopsaltes certhiola","2021",23
"Helopsaltes certhiola","2022",20
"Helopsaltes certhiola","pre2000",4
"Hemicircus canente","2000-2006",33
"Hemicircus canente","2007-2010",49
"Hemicircus canente","2011-2012",41
"Hemicircus canente","2013",21
"Hemicircus canente","2014",38
"Hemicircus canente","2015",60
"Hemicircus canente","2016",67
"Hemicircus canente","2017",74
"Hemicircus canente","2018",75
"Hemicircus canente","2019",66
"Hemicircus canente","2020",77
"Hemicircus canente","2021",91
"Hemicircus canente","2022",82
"Hemicircus canente","pre2000",27
"Hemiprocne coronata","2000-2006",57
"Hemiprocne coronata","2007-2010",65
"Hemiprocne coronata","2011-2012",55
"Hemiprocne coronata","2013",29
"Hemiprocne coronata","2014",64
"Hemiprocne coronata","2015",84
"Hemiprocne coronata","2016",128
"Hemiprocne coronata","2017",136
"Hemiprocne coronata","2018",135
"Hemiprocne coronata","2019",137
"Hemiprocne coronata","2020",144
"Hemiprocne coronata","2021",183
"Hemiprocne coronata","2022",166
"Hemiprocne coronata","pre2000",54
"Hemipus picatus","2000-2006",55
"Hemipus picatus","2007-2010",63
"Hemipus picatus","2011-2012",59
"Hemipus picatus","2013",34
"Hemipus picatus","2014",61
"Hemipus picatus","2015",72
"Hemipus picatus","2016",101
"Hemipus picatus","2017",109
"Hemipus picatus","2018",132
"Hemipus picatus","2019",108
"Hemipus picatus","2020",119
"Hemipus picatus","2021",169
"Hemipus picatus","2022",150
"Hemipus picatus","pre2000",40
"Hemixos flavala","2000-2006",22
"Hemixos flavala","2007-2010",15
"Hemixos flavala","2011-2012",14
"Hemixos flavala","2013",15
"Hemixos flavala","2014",18
"Hemixos flavala","2015",28
"Hemixos flavala","2016",34
"Hemixos flavala","2017",35
"Hemixos flavala","2018",39
"Hemixos flavala","2019",39
"Hemixos flavala","2020",38
"Hemixos flavala","2021",46
"Hemixos flavala","2022",42
"Hemixos flavala","pre2000",11
"Heterophasia capistrata","2000-2006",26
"Heterophasia capistrata","2007-2010",23
"Heterophasia capistrata","2011-2012",26
"Heterophasia capistrata","2013",22
"Heterophasia capistrata","2014",28
"Heterophasia capistrata","2015",40
"Heterophasia capistrata","2016",46
"Heterophasia capistrata","2017",54
"Heterophasia capistrata","2018",54
"Heterophasia capistrata","2019",63
"Heterophasia capistrata","2020",61
"Heterophasia capistrata","2021",66
"Heterophasia capistrata","2022",69
"Heterophasia capistrata","pre2000",19
"Heterophasia gracilis","2000-2006",3
"Heterophasia gracilis","2007-2010",4
"Heterophasia gracilis","2011-2012",4
"Heterophasia gracilis","2013",3
"Heterophasia gracilis","2014",3
"Heterophasia gracilis","2015",2
"Heterophasia gracilis","2016",4
"Heterophasia gracilis","2017",2
"Heterophasia gracilis","2018",5
"Heterophasia gracilis","2019",6
"Heterophasia gracilis","2020",6
"Heterophasia gracilis","2021",11
"Heterophasia gracilis","2022",12
"Heterophasia gracilis","pre2000",1
"Heterophasia picaoides","2000-2006",5
"Heterophasia picaoides","2007-2010",5
"Heterophasia picaoides","2011-2012",9
"Heterophasia picaoides","2013",3
"Heterophasia picaoides","2014",4
"Heterophasia picaoides","2015",9
"Heterophasia picaoides","2016",7
"Heterophasia picaoides","2017",9
"Heterophasia picaoides","2018",11
"Heterophasia picaoides","2019",11
"Heterophasia picaoides","2020",8
"Heterophasia picaoides","2021",14
"Heterophasia picaoides","2022",8
"Heterophasia picaoides","pre2000",3
"Heterophasia pulchella","2000-2006",5
"Heterophasia pulchella","2007-2010",7
"Heterophasia pulchella","2011-2012",6
"Heterophasia pulchella","2013",4
"Heterophasia pulchella","2014",6
"Heterophasia pulchella","2015",10
"Heterophasia pulchella","2016",10
"Heterophasia pulchella","2017",9
"Heterophasia pulchella","2018",10
"Heterophasia pulchella","2019",11
"Heterophasia pulchella","2020",8
"Heterophasia pulchella","2021",14
"Heterophasia pulchella","2022",12
"Heterophasia pulchella","pre2000",1
"Hieraaetus pennatus","2000-2006",71
"Hieraaetus pennatus","2007-2010",110
"Hieraaetus pennatus","2011-2012",98
"Hieraaetus pennatus","2013",73
"Hieraaetus pennatus","2014",119
"Hieraaetus pennatus","2015",176
"Hieraaetus pennatus","2016",251
"Hieraaetus pennatus","2017",292
"Hieraaetus pennatus","2018",313
"Hieraaetus pennatus","2019",336
"Hieraaetus pennatus","2020",370
"Hieraaetus pennatus","2021",410
"Hieraaetus pennatus","2022",314
"Hieraaetus pennatus","pre2000",49
"Hierococcyx nisicolor","2007-2010",3
"Hierococcyx nisicolor","2011-2012",3
"Hierococcyx nisicolor","2013",1
"Hierococcyx nisicolor","2014",2
"Hierococcyx nisicolor","2015",6
"Hierococcyx nisicolor","2016",6
"Hierococcyx nisicolor","2017",7
"Hierococcyx nisicolor","2018",7
"Hierococcyx nisicolor","2019",9
"Hierococcyx nisicolor","2020",1
"Hierococcyx nisicolor","2021",6
"Hierococcyx nisicolor","2022",10
"Hierococcyx nisicolor","pre2000",2
"Hierococcyx sparverioides","2000-2006",20
"Hierococcyx sparverioides","2007-2010",24
"Hierococcyx sparverioides","2011-2012",14
"Hierococcyx sparverioides","2013",11
"Hierococcyx sparverioides","2014",18
"Hierococcyx sparverioides","2015",29
"Hierococcyx sparverioides","2016",37
"Hierococcyx sparverioides","2017",42
"Hierococcyx sparverioides","2018",51
"Hierococcyx sparverioides","2019",51
"Hierococcyx sparverioides","2020",30
"Hierococcyx sparverioides","2021",43
"Hierococcyx sparverioides","2022",71
"Hierococcyx sparverioides","pre2000",10
"Hierococcyx varius","2000-2006",90
"Hierococcyx varius","2007-2010",134
"Hierococcyx varius","2011-2012",140
"Hierococcyx varius","2013",117
"Hierococcyx varius","2014",220
"Hierococcyx varius","2015",342
"Hierococcyx varius","2016",395
"Hierococcyx varius","2017",481
"Hierococcyx varius","2018",478
"Hierococcyx varius","2019",558
"Hierococcyx varius","2020",598
"Hierococcyx varius","2021",734
"Hierococcyx varius","2022",702
"Hierococcyx varius","pre2000",127
"Himantopus himantopus","2000-2006",133
"Himantopus himantopus","2007-2010",181
"Himantopus himantopus","2011-2012",179
"Himantopus himantopus","2013",177
"Himantopus himantopus","2014",259
"Himantopus himantopus","2015",363
"Himantopus himantopus","2016",476
"Himantopus himantopus","2017",518
"Himantopus himantopus","2018",544
"Himantopus himantopus","2019",631
"Himantopus himantopus","2020",671
"Himantopus himantopus","2021",741
"Himantopus himantopus","2022",654
"Himantopus himantopus","pre2000",155
"Hirundapus caudacutus","2000-2006",8
"Hirundapus caudacutus","2007-2010",8
"Hirundapus caudacutus","2011-2012",4
"Hirundapus caudacutus","2013",3
"Hirundapus caudacutus","2014",1
"Hirundapus caudacutus","2015",6
"Hirundapus caudacutus","2016",7
"Hirundapus caudacutus","2017",15
"Hirundapus caudacutus","2018",14
"Hirundapus caudacutus","2019",16
"Hirundapus caudacutus","2020",3
"Hirundapus caudacutus","2021",9
"Hirundapus caudacutus","2022",18
"Hirundapus caudacutus","pre2000",5
"Hirundapus cochinchinensis","2000-2006",2
"Hirundapus cochinchinensis","2007-2010",4
"Hirundapus cochinchinensis","2011-2012",1
"Hirundapus cochinchinensis","2013",3
"Hirundapus cochinchinensis","2014",4
"Hirundapus cochinchinensis","2015",1
"Hirundapus cochinchinensis","2016",5
"Hirundapus cochinchinensis","2017",2
"Hirundapus cochinchinensis","2018",3
"Hirundapus cochinchinensis","2019",4
"Hirundapus cochinchinensis","2021",2
"Hirundapus cochinchinensis","2022",6
"Hirundapus giganteus","2000-2006",20
"Hirundapus giganteus","2007-2010",39
"Hirundapus giganteus","2011-2012",23
"Hirundapus giganteus","2013",15
"Hirundapus giganteus","2014",23
"Hirundapus giganteus","2015",39
"Hirundapus giganteus","2016",45
"Hirundapus giganteus","2017",53
"Hirundapus giganteus","2018",53
"Hirundapus giganteus","2019",60
"Hirundapus giganteus","2020",64
"Hirundapus giganteus","2021",70
"Hirundapus giganteus","2022",65
"Hirundapus giganteus","pre2000",14
"Hirundo domicola","2000-2006",9
"Hirundo domicola","2007-2010",24
"Hirundo domicola","2011-2012",19
"Hirundo domicola","2013",14
"Hirundo domicola","2014",20
"Hirundo domicola","2015",17
"Hirundo domicola","2016",28
"Hirundo domicola","2017",28
"Hirundo domicola","2018",22
"Hirundo domicola","2019",26
"Hirundo domicola","2020",15
"Hirundo domicola","2021",24
"Hirundo domicola","2022",22
"Hirundo domicola","pre2000",8
"Hirundo rustica","2000-2006",170
"Hirundo rustica","2007-2010",243
"Hirundo rustica","2011-2012",217
"Hirundo rustica","2013",195
"Hirundo rustica","2014",315
"Hirundo rustica","2015",452
"Hirundo rustica","2016",577
"Hirundo rustica","2017",668
"Hirundo rustica","2018",668
"Hirundo rustica","2019",780
"Hirundo rustica","2020",817
"Hirundo rustica","2021",923
"Hirundo rustica","2022",784
"Hirundo rustica","pre2000",185
"Hirundo smithii","2000-2006",92
"Hirundo smithii","2007-2010",121
"Hirundo smithii","2011-2012",110
"Hirundo smithii","2013",102
"Hirundo smithii","2014",207
"Hirundo smithii","2015",287
"Hirundo smithii","2016",348
"Hirundo smithii","2017",401
"Hirundo smithii","2018",405
"Hirundo smithii","2019",477
"Hirundo smithii","2020",517
"Hirundo smithii","2021",595
"Hirundo smithii","2022",523
"Hirundo smithii","pre2000",81
"Hirundo tahitica","2000-2006",2
"Hirundo tahitica","2007-2010",4
"Hirundo tahitica","2011-2012",4
"Hirundo tahitica","2013",4
"Hirundo tahitica","2014",6
"Hirundo tahitica","2015",4
"Hirundo tahitica","2016",5
"Hirundo tahitica","2017",5
"Hirundo tahitica","2018",7
"Hirundo tahitica","2019",7
"Hirundo tahitica","2020",8
"Hirundo tahitica","2021",7
"Hirundo tahitica","2022",8
"Hirundo tahitica","pre2000",1
"Horornis brunnescens","2000-2006",4
"Horornis brunnescens","2007-2010",6
"Horornis brunnescens","2011-2012",5
"Horornis brunnescens","2013",4
"Horornis brunnescens","2014",2
"Horornis brunnescens","2015",8
"Horornis brunnescens","2016",8
"Horornis brunnescens","2017",7
"Horornis brunnescens","2018",9
"Horornis brunnescens","2019",12
"Horornis brunnescens","2020",6
"Horornis brunnescens","2021",14
"Horornis brunnescens","2022",14
"Horornis brunnescens","pre2000",2
"Horornis flavolivaceus","2000-2006",11
"Horornis flavolivaceus","2007-2010",8
"Horornis flavolivaceus","2011-2012",5
"Horornis flavolivaceus","2013",7
"Horornis flavolivaceus","2014",7
"Horornis flavolivaceus","2015",9
"Horornis flavolivaceus","2016",17
"Horornis flavolivaceus","2017",17
"Horornis flavolivaceus","2018",16
"Horornis flavolivaceus","2019",21
"Horornis flavolivaceus","2020",22
"Horornis flavolivaceus","2021",33
"Horornis flavolivaceus","2022",21
"Horornis flavolivaceus","pre2000",9
"Horornis fortipes","2000-2006",22
"Horornis fortipes","2007-2010",18
"Horornis fortipes","2011-2012",16
"Horornis fortipes","2013",8
"Horornis fortipes","2014",11
"Horornis fortipes","2015",29
"Horornis fortipes","2016",30
"Horornis fortipes","2017",32
"Horornis fortipes","2018",39
"Horornis fortipes","2019",43
"Horornis fortipes","2020",33
"Horornis fortipes","2021",58
"Horornis fortipes","2022",59
"Horornis fortipes","pre2000",10
"Houbaropsis bengalensis","2000-2006",5
"Houbaropsis bengalensis","2007-2010",5
"Houbaropsis bengalensis","2011-2012",4
"Houbaropsis bengalensis","2013",2
"Houbaropsis bengalensis","2014",5
"Houbaropsis bengalensis","2015",3
"Houbaropsis bengalensis","2016",10
"Houbaropsis bengalensis","2017",5
"Houbaropsis bengalensis","2018",4
"Houbaropsis bengalensis","2019",6
"Houbaropsis bengalensis","2020",4
"Houbaropsis bengalensis","2021",6
"Houbaropsis bengalensis","2022",8
"Houbaropsis bengalensis","pre2000",4
"Hydrocoloeus minutus","2007-2010",1
"Hydrocoloeus minutus","2011-2012",1
"Hydrocoloeus minutus","2014",2
"Hydrocoloeus minutus","2020",1
"Hydrocoloeus minutus","pre2000",1
"Hydrophasianus chirurgus","2000-2006",83
"Hydrophasianus chirurgus","2007-2010",102
"Hydrophasianus chirurgus","2011-2012",116
"Hydrophasianus chirurgus","2013",100
"Hydrophasianus chirurgus","2014",149
"Hydrophasianus chirurgus","2015",199
"Hydrophasianus chirurgus","2016",233
"Hydrophasianus chirurgus","2017",275
"Hydrophasianus chirurgus","2018",284
"Hydrophasianus chirurgus","2019",318
"Hydrophasianus chirurgus","2020",323
"Hydrophasianus chirurgus","2021",409
"Hydrophasianus chirurgus","2022",368
"Hydrophasianus chirurgus","pre2000",91
"Hydroprogne caspia","2000-2006",16
"Hydroprogne caspia","2007-2010",31
"Hydroprogne caspia","2011-2012",30
"Hydroprogne caspia","2013",30
"Hydroprogne caspia","2014",41
"Hydroprogne caspia","2015",51
"Hydroprogne caspia","2016",60
"Hydroprogne caspia","2017",69
"Hydroprogne caspia","2018",77
"Hydroprogne caspia","2019",83
"Hydroprogne caspia","2020",73
"Hydroprogne caspia","2021",109
"Hydroprogne caspia","2022",81
"Hydroprogne caspia","pre2000",28
"Hydrornis nipalensis","2000-2006",4
"Hydrornis nipalensis","2007-2010",4
"Hydrornis nipalensis","2011-2012",5
"Hydrornis nipalensis","2013",4
"Hydrornis nipalensis","2014",3
"Hydrornis nipalensis","2015",8
"Hydrornis nipalensis","2016",7
"Hydrornis nipalensis","2017",9
"Hydrornis nipalensis","2018",11
"Hydrornis nipalensis","2019",17
"Hydrornis nipalensis","2020",12
"Hydrornis nipalensis","2021",20
"Hydrornis nipalensis","2022",19
"Hydrornis nipalensis","pre2000",1
"Hypocolius ampelinus","2000-2006",4
"Hypocolius ampelinus","2007-2010",4
"Hypocolius ampelinus","2011-2012",5
"Hypocolius ampelinus","2013",5
"Hypocolius ampelinus","2014",3
"Hypocolius ampelinus","2015",5
"Hypocolius ampelinus","2016",4
"Hypocolius ampelinus","2017",5
"Hypocolius ampelinus","2018",9
"Hypocolius ampelinus","2019",7
"Hypocolius ampelinus","2020",9
"Hypocolius ampelinus","2021",2
"Hypocolius ampelinus","2022",5
"Hypocolius ampelinus","pre2000",3
"Hypothymis azurea","2000-2006",73
"Hypothymis azurea","2007-2010",93
"Hypothymis azurea","2011-2012",91
"Hypothymis azurea","2013",55
"Hypothymis azurea","2014",132
"Hypothymis azurea","2015",170
"Hypothymis azurea","2016",229
"Hypothymis azurea","2017",266
"Hypothymis azurea","2018",248
"Hypothymis azurea","2019",282
"Hypothymis azurea","2020",274
"Hypothymis azurea","2021",351
"Hypothymis azurea","2022",346
"Hypothymis azurea","pre2000",62
"Hypsipetes ganeesa","2000-2006",35
"Hypsipetes ganeesa","2007-2010",50
"Hypsipetes ganeesa","2011-2012",44
"Hypsipetes ganeesa","2013",26
"Hypsipetes ganeesa","2014",44
"Hypsipetes ganeesa","2015",51
"Hypsipetes ganeesa","2016",52
"Hypsipetes ganeesa","2017",64
"Hypsipetes ganeesa","2018",62
"Hypsipetes ganeesa","2019",68
"Hypsipetes ganeesa","2020",67
"Hypsipetes ganeesa","2021",76
"Hypsipetes ganeesa","2022",65
"Hypsipetes ganeesa","pre2000",32
"Hypsipetes leucocephalus","2000-2006",50
"Hypsipetes leucocephalus","2007-2010",46
"Hypsipetes leucocephalus","2011-2012",46
"Hypsipetes leucocephalus","2013",50
"Hypsipetes leucocephalus","2014",51
"Hypsipetes leucocephalus","2015",69
"Hypsipetes leucocephalus","2016",79
"Hypsipetes leucocephalus","2017",94
"Hypsipetes leucocephalus","2018",97
"Hypsipetes leucocephalus","2019",114
"Hypsipetes leucocephalus","2020",100
"Hypsipetes leucocephalus","2021",119
"Hypsipetes leucocephalus","2022",137
"Hypsipetes leucocephalus","pre2000",32
"Ianthocincla cineracea","2014",1
"Ianthocincla cineracea","2015",1
"Ianthocincla cineracea","2019",1
"Ianthocincla ocellata","2000-2006",6
"Ianthocincla ocellata","2007-2010",9
"Ianthocincla ocellata","2011-2012",11
"Ianthocincla ocellata","2013",7
"Ianthocincla ocellata","2014",5
"Ianthocincla ocellata","2015",13
"Ianthocincla ocellata","2016",12
"Ianthocincla ocellata","2017",16
"Ianthocincla ocellata","2018",15
"Ianthocincla ocellata","2019",21
"Ianthocincla ocellata","2020",12
"Ianthocincla ocellata","2021",20
"Ianthocincla ocellata","2022",17
"Ianthocincla ocellata","pre2000",3
"Ianthocincla rufogularis","2000-2006",7
"Ianthocincla rufogularis","2007-2010",5
"Ianthocincla rufogularis","2011-2012",8
"Ianthocincla rufogularis","2013",5
"Ianthocincla rufogularis","2014",8
"Ianthocincla rufogularis","2015",11
"Ianthocincla rufogularis","2016",11
"Ianthocincla rufogularis","2017",16
"Ianthocincla rufogularis","2018",17
"Ianthocincla rufogularis","2019",21
"Ianthocincla rufogularis","2020",11
"Ianthocincla rufogularis","2021",22
"Ianthocincla rufogularis","2022",18
"Ianthocincla rufogularis","pre2000",4
"Ibidorhyncha struthersii","2000-2006",10
"Ibidorhyncha struthersii","2007-2010",9
"Ibidorhyncha struthersii","2011-2012",6
"Ibidorhyncha struthersii","2013",7
"Ibidorhyncha struthersii","2014",4
"Ibidorhyncha struthersii","2015",11
"Ibidorhyncha struthersii","2016",8
"Ibidorhyncha struthersii","2017",11
"Ibidorhyncha struthersii","2018",13
"Ibidorhyncha struthersii","2019",15
"Ibidorhyncha struthersii","2020",13
"Ibidorhyncha struthersii","2021",20
"Ibidorhyncha struthersii","2022",16
"Ibidorhyncha struthersii","pre2000",9
"Ichthyaetus hemprichii","2013",1
"Ichthyaetus hemprichii","2016",1
"Ichthyaetus ichthyaetus","2000-2006",34
"Ichthyaetus ichthyaetus","2007-2010",54
"Ichthyaetus ichthyaetus","2011-2012",49
"Ichthyaetus ichthyaetus","2013",54
"Ichthyaetus ichthyaetus","2014",60
"Ichthyaetus ichthyaetus","2015",76
"Ichthyaetus ichthyaetus","2016",109
"Ichthyaetus ichthyaetus","2017",94
"Ichthyaetus ichthyaetus","2018",102
"Ichthyaetus ichthyaetus","2019",102
"Ichthyaetus ichthyaetus","2020",120
"Ichthyaetus ichthyaetus","2021",160
"Ichthyaetus ichthyaetus","2022",118
"Ichthyaetus ichthyaetus","pre2000",40
"Ictinaetus malaiensis","2000-2006",67
"Ictinaetus malaiensis","2007-2010",88
"Ictinaetus malaiensis","2011-2012",74
"Ictinaetus malaiensis","2013",62
"Ictinaetus malaiensis","2014",94
"Ictinaetus malaiensis","2015",116
"Ictinaetus malaiensis","2016",145
"Ictinaetus malaiensis","2017",158
"Ictinaetus malaiensis","2018",169
"Ictinaetus malaiensis","2019",173
"Ictinaetus malaiensis","2020",170
"Ictinaetus malaiensis","2021",231
"Ictinaetus malaiensis","2022",177
"Ictinaetus malaiensis","pre2000",51
"Iduna caligata","2000-2006",33
"Iduna caligata","2007-2010",59
"Iduna caligata","2011-2012",66
"Iduna caligata","2013",52
"Iduna caligata","2014",105
"Iduna caligata","2015",137
"Iduna caligata","2016",182
"Iduna caligata","2017",241
"Iduna caligata","2018",264
"Iduna caligata","2019",301
"Iduna caligata","2020",310
"Iduna caligata","2021",361
"Iduna caligata","2022",253
"Iduna caligata","pre2000",38
"Iduna rama","2000-2006",16
"Iduna rama","2007-2010",34
"Iduna rama","2011-2012",43
"Iduna rama","2013",35
"Iduna rama","2014",53
"Iduna rama","2015",87
"Iduna rama","2016",112
"Iduna rama","2017",139
"Iduna rama","2018",147
"Iduna rama","2019",197
"Iduna rama","2020",219
"Iduna rama","2021",232
"Iduna rama","2022",155
"Iduna rama","pre2000",6
"Indicator xanthonotus","2000-2006",2
"Indicator xanthonotus","2007-2010",6
"Indicator xanthonotus","2011-2012",5
"Indicator xanthonotus","2013",1
"Indicator xanthonotus","2014",2
"Indicator xanthonotus","2015",6
"Indicator xanthonotus","2016",7
"Indicator xanthonotus","2017",9
"Indicator xanthonotus","2018",9
"Indicator xanthonotus","2019",8
"Indicator xanthonotus","2020",6
"Indicator xanthonotus","2021",12
"Indicator xanthonotus","2022",12
"Indicator xanthonotus","pre2000",1
"Iole cacharensis","2007-2010",2
"Iole cacharensis","2011-2012",2
"Iole cacharensis","2013",1
"Iole cacharensis","2015",2
"Iole cacharensis","2016",1
"Iole cacharensis","2017",2
"Iole cacharensis","2018",2
"Iole cacharensis","2019",3
"Iole cacharensis","2021",1
"Iole cacharensis","2022",3
"Irena puella","2000-2006",57
"Irena puella","2007-2010",62
"Irena puella","2011-2012",69
"Irena puella","2013",41
"Irena puella","2014",74
"Irena puella","2015",86
"Irena puella","2016",113
"Irena puella","2017",120
"Irena puella","2018",124
"Irena puella","2019",126
"Irena puella","2020",110
"Irena puella","2021",145
"Irena puella","2022",135
"Irena puella","pre2000",40
"Ithaginis cruentus","2000-2006",2
"Ithaginis cruentus","2007-2010",4
"Ithaginis cruentus","2011-2012",4
"Ithaginis cruentus","2013",4
"Ithaginis cruentus","2014",1
"Ithaginis cruentus","2015",3
"Ithaginis cruentus","2016",4
"Ithaginis cruentus","2017",6
"Ithaginis cruentus","2018",5
"Ithaginis cruentus","2019",7
"Ithaginis cruentus","2020",2
"Ithaginis cruentus","2021",4
"Ithaginis cruentus","2022",6
"Ithaginis cruentus","pre2000",3
"Ixobrychus cinnamomeus","2000-2006",32
"Ixobrychus cinnamomeus","2007-2010",38
"Ixobrychus cinnamomeus","2011-2012",43
"Ixobrychus cinnamomeus","2013",29
"Ixobrychus cinnamomeus","2014",66
"Ixobrychus cinnamomeus","2015",81
"Ixobrychus cinnamomeus","2016",126
"Ixobrychus cinnamomeus","2017",154
"Ixobrychus cinnamomeus","2018",128
"Ixobrychus cinnamomeus","2019",165
"Ixobrychus cinnamomeus","2020",191
"Ixobrychus cinnamomeus","2021",230
"Ixobrychus cinnamomeus","2022",184
"Ixobrychus cinnamomeus","pre2000",42
"Ixobrychus flavicollis","2000-2006",27
"Ixobrychus flavicollis","2007-2010",32
"Ixobrychus flavicollis","2011-2012",30
"Ixobrychus flavicollis","2013",27
"Ixobrychus flavicollis","2014",47
"Ixobrychus flavicollis","2015",71
"Ixobrychus flavicollis","2016",96
"Ixobrychus flavicollis","2017",111
"Ixobrychus flavicollis","2018",102
"Ixobrychus flavicollis","2019",115
"Ixobrychus flavicollis","2020",152
"Ixobrychus flavicollis","2021",187
"Ixobrychus flavicollis","2022",133
"Ixobrychus flavicollis","pre2000",27
"Ixobrychus minutus","2000-2006",1
"Ixobrychus minutus","2007-2010",2
"Ixobrychus minutus","2011-2012",1
"Ixobrychus minutus","2013",1
"Ixobrychus minutus","2014",1
"Ixobrychus minutus","2015",2
"Ixobrychus minutus","2016",1
"Ixobrychus minutus","2017",3
"Ixobrychus minutus","2018",2
"Ixobrychus minutus","2019",4
"Ixobrychus minutus","2020",1
"Ixobrychus minutus","2021",6
"Ixobrychus minutus","2022",2
"Ixobrychus minutus","pre2000",3
"Ixobrychus sinensis","2000-2006",33
"Ixobrychus sinensis","2007-2010",37
"Ixobrychus sinensis","2011-2012",38
"Ixobrychus sinensis","2013",37
"Ixobrychus sinensis","2014",63
"Ixobrychus sinensis","2015",110
"Ixobrychus sinensis","2016",129
"Ixobrychus sinensis","2017",153
"Ixobrychus sinensis","2018",169
"Ixobrychus sinensis","2019",162
"Ixobrychus sinensis","2020",197
"Ixobrychus sinensis","2021",220
"Ixobrychus sinensis","2022",210
"Ixobrychus sinensis","pre2000",30
"Ixos mcclellandii","2000-2006",13
"Ixos mcclellandii","2007-2010",15
"Ixos mcclellandii","2011-2012",14
"Ixos mcclellandii","2013",9
"Ixos mcclellandii","2014",7
"Ixos mcclellandii","2015",20
"Ixos mcclellandii","2016",18
"Ixos mcclellandii","2017",29
"Ixos mcclellandii","2018",28
"Ixos mcclellandii","2019",33
"Ixos mcclellandii","2020",23
"Ixos mcclellandii","2021",40
"Ixos mcclellandii","2022",42
"Ixos mcclellandii","pre2000",7
"Jynx torquilla","2000-2006",27
"Jynx torquilla","2007-2010",59
"Jynx torquilla","2011-2012",46
"Jynx torquilla","2013",40
"Jynx torquilla","2014",51
"Jynx torquilla","2015",83
"Jynx torquilla","2016",116
"Jynx torquilla","2017",139
"Jynx torquilla","2018",131
"Jynx torquilla","2019",166
"Jynx torquilla","2020",202
"Jynx torquilla","2021",205
"Jynx torquilla","2022",133
"Jynx torquilla","pre2000",30
"Ketupa flavipes","2000-2006",6
"Ketupa flavipes","2007-2010",5
"Ketupa flavipes","2011-2012",4
"Ketupa flavipes","2013",4
"Ketupa flavipes","2014",4
"Ketupa flavipes","2015",6
"Ketupa flavipes","2016",8
"Ketupa flavipes","2017",9
"Ketupa flavipes","2018",10
"Ketupa flavipes","2019",5
"Ketupa flavipes","2020",9
"Ketupa flavipes","2021",12
"Ketupa flavipes","2022",9
"Ketupa flavipes","pre2000",2
"Ketupa ketupu","2011-2012",1
"Ketupa ketupu","2013",1
"Ketupa ketupu","2014",1
"Ketupa ketupu","2015",1
"Ketupa ketupu","2016",1
"Ketupa ketupu","2017",1
"Ketupa ketupu","2018",1
"Ketupa ketupu","2019",2
"Ketupa ketupu","2020",1
"Ketupa ketupu","2021",2
"Ketupa ketupu","2022",1
"Ketupa zeylonensis","2000-2006",44
"Ketupa zeylonensis","2007-2010",69
"Ketupa zeylonensis","2011-2012",53
"Ketupa zeylonensis","2013",46
"Ketupa zeylonensis","2014",87
"Ketupa zeylonensis","2015",94
"Ketupa zeylonensis","2016",113
"Ketupa zeylonensis","2017",121
"Ketupa zeylonensis","2018",137
"Ketupa zeylonensis","2019",140
"Ketupa zeylonensis","2020",128
"Ketupa zeylonensis","2021",175
"Ketupa zeylonensis","2022",140
"Ketupa zeylonensis","pre2000",42
"Lalage melanoptera","2000-2006",55
"Lalage melanoptera","2007-2010",75
"Lalage melanoptera","2011-2012",72
"Lalage melanoptera","2013",53
"Lalage melanoptera","2014",112
"Lalage melanoptera","2015",147
"Lalage melanoptera","2016",190
"Lalage melanoptera","2017",211
"Lalage melanoptera","2018",234
"Lalage melanoptera","2019",246
"Lalage melanoptera","2020",265
"Lalage melanoptera","2021",320
"Lalage melanoptera","2022",265
"Lalage melanoptera","pre2000",70
"Lalage melaschistos","2000-2006",27
"Lalage melaschistos","2007-2010",24
"Lalage melaschistos","2011-2012",23
"Lalage melaschistos","2013",24
"Lalage melaschistos","2014",30
"Lalage melaschistos","2015",42
"Lalage melaschistos","2016",53
"Lalage melaschistos","2017",55
"Lalage melaschistos","2018",70
"Lalage melaschistos","2019",68
"Lalage melaschistos","2020",53
"Lalage melaschistos","2021",82
"Lalage melaschistos","2022",85
"Lalage melaschistos","pre2000",11
"Lalage nigra","2011-2012",1
"Lalage nigra","2016",1
"Lalage nigra","2018",2
"Lalage nigra","2021",1
"Lanius collurio","2007-2010",4
"Lanius collurio","2011-2012",1
"Lanius collurio","2013",4
"Lanius collurio","2014",4
"Lanius collurio","2015",4
"Lanius collurio","2016",5
"Lanius collurio","2017",10
"Lanius collurio","2018",10
"Lanius collurio","2019",8
"Lanius collurio","2020",2
"Lanius collurio","2021",16
"Lanius collurio","2022",1
"Lanius collurio","pre2000",1
"Lanius collurioides","2000-2006",1
"Lanius collurioides","2007-2010",1
"Lanius collurioides","2011-2012",2
"Lanius collurioides","2017",1
"Lanius collurioides","2018",1
"Lanius collurioides","2019",2
"Lanius collurioides","2020",2
"Lanius collurioides","2021",2
"Lanius collurioides","2022",2
"Lanius cristatus","2000-2006",87
